base_design_id,city,design_id,energy_design_id,design_schema_version,room_type,room_width_m,room_depth_m,room_height_m,floor_area_m2,volume_m3,aspect_ratio,orientation,orientation_deg,window_wall_ratio,shading_depth_m,glazing_type,wall_u_category,wall_u_value_w_m2k,roof_u_value_w_m2k,floor_u_value_w_m2k,glazing_u_value,shgc,vlt,energy_simulation_ready
base_0499,Canakkale,Canakkale_base_0499,ext_canakkale_0499,classguard_v2_external_frozen_1,classroom,8.4779,8.3514,3.7722,70.802647,267.083742,0.985085,E,90,0.38286,0.0,clear_double,medium_insulation,0.5,0.35,0.45,2.8,0.7,0.78,1
base_0500,Canakkale,Canakkale_base_0500,ext_canakkale_0500,classguard_v2_external_frozen_1,classroom,7.4636,7.1622,3.027,53.455388,161.808249,0.959613,S,180,0.44412,0.0,low_e_double,low_insulation,0.8,0.6,0.7,1.6,0.55,0.7,1
base_0501,Canakkale,Canakkale_base_0501,ext_canakkale_0501,classguard_v2_external_frozen_1,classroom,7.8115,7.7843,3.6323,60.806636,220.865085,0.996514,W,270,0.28237,0.0,low_e_double,low_insulation,0.8,0.6,0.7,1.6,0.55,0.7,1
base_0502,Canakkale,Canakkale_base_0502,ext_canakkale_0502,classguard_v2_external_frozen_1,classroom,7.1312,9.0309,3.7793,64.400879,243.3888,1.2664,E,90,0.42647,0.0,high_performance_double,high_insulation,0.3,0.2,0.3,1.2,0.4,0.62,1
base_0503,Canakkale,Canakkale_base_0503,ext_canakkale_0503,classguard_v2_external_frozen_1,classroom,6.5494,7.2029,3.7933,47.174984,178.947372,1.099785,N,0,0.26276,0.0,clear_double,medium_insulation,0.5,0.35,0.45,2.8,0.7,0.78,1
base_0504,Canakkale,Canakkale_base_0504,ext_canakkale_0504,classguard_v2_external_frozen_1,classroom,7.5297,9.7999,3.3499,73.790561,247.193412,1.30149,E,90,0.39679,0.0,clear_double,low_insulation,0.8,0.6,0.7,2.8,0.7,0.78,1
base_0505,Canakkale,Canakkale_base_0505,ext_canakkale_0505,classguard_v2_external_frozen_1,classroom,6.4539,9.2713,3.7414,59.835929,223.867921,1.436533,E,90,0.32351,0.0,high_performance_double,low_insulation,0.8,0.6,0.7,1.2,0.4,0.62,1
base_0506,Canakkale,Canakkale_base_0506,ext_canakkale_0506,classguard_v2_external_frozen_1,classroom,8.1281,7.6653,3.147,62.304096,196.069172,0.943066,W,270,0.35972,0.0,high_performance_double,high_insulation,0.3,0.2,0.3,1.2,0.4,0.62,1
base_0507,Canakkale,Canakkale_base_0507,ext_canakkale_0507,classguard_v2_external_frozen_1,classroom,6.9651,8.7524,3.4275,60.961032,208.941532,1.256609,W,270,0.21063,0.0,high_performance_double,high_insulation,0.3,0.2,0.3,1.2,0.4,0.62,1
base_0508,Canakkale,Canakkale_base_0508,ext_canakkale_0508,classguard_v2_external_frozen_1,classroom,7.3729,9.7804,3.215,72.109821,231.831003,1.326525,N,0,0.29437,0.0,low_e_double,low_insulation,0.8,0.6,0.7,1.6,0.55,0.7,1
base_0509,Canakkale,Canakkale_base_0509,ext_canakkale_0509,classguard_v2_external_frozen_1,classroom,8.2462,10.3071,3.0747,84.994821,261.329813,1.249914,E,90,0.28798,0.0,high_performance_double,medium_insulation,0.5,0.35,0.45,1.2,0.4,0.62,1
base_0510,Canakkale,Canakkale_base_0510,ext_canakkale_0510,classguard_v2_external_frozen_1,classroom,6.6992,7.0223,3.7054,47.04395,174.315308,1.048228,W,270,0.2202,0.0,low_e_double,medium_insulation,0.5,0.35,0.45,1.6,0.55,0.7,1
base_0511,Canakkale,Canakkale_base_0511,ext_canakkale_0511,classguard_v2_external_frozen_1,classroom,7.2757,7.8683,3.1035,57.247625,177.66527,1.081443,E,90,0.26723,0.0,low_e_double,low_insulation,0.8,0.6,0.7,1.6,0.55,0.7,1
base_0512,Canakkale,Canakkale_base_0512,ext_canakkale_0512,classguard_v2_external_frozen_1,classroom,6.9248,8.513,3.4877,58.950752,205.603227,1.229345,N,0,0.34628,0.0,low_e_double,low_insulation,0.8,0.6,0.7,1.6,0.55,0.7,1
base_0513,Canakkale,Canakkale_base_0513,ext_canakkale_0513,classguard_v2_external_frozen_1,classroom,7.9808,8.9211,3.3447,71.197912,238.136667,1.117817,N,0,0.43646,0.0,clear_double,low_insulation,0.8,0.6,0.7,2.8,0.7,0.78,1
base_0514,Canakkale,Canakkale_base_0514,ext_canakkale_0514,classguard_v2_external_frozen_1,classroom,7.7991,7.4831,3.2127,58.361806,187.499011,0.959478,N,0,0.43608,0.0,low_e_double,high_insulation,0.3,0.2,0.3,1.6,0.55,0.7,1
base_0515,Canakkale,Canakkale_base_0515,ext_canakkale_0515,classguard_v2_external_frozen_1,classroom,7.824,9.4496,3.4788,73.933669,257.201687,1.207769,W,270,0.34251,0.0,high_performance_double,medium_insulation,0.5,0.35,0.45,1.2,0.4,0.62,1
base_0516,Canakkale,Canakkale_base_0516,ext_canakkale_0516,classguard_v2_external_frozen_1,classroom,8.2104,8.6876,3.1275,71.328573,223.079464,1.058111,S,180,0.2278,0.0,high_performance_double,high_insulation,0.3,0.2,0.3,1.2,0.4,0.62,1
base_0517,Canakkale,Canakkale_base_0517,ext_canakkale_0517,classguard_v2_external_frozen_1,classroom,8.3694,9.2174,3.3021,77.144382,254.740978,1.101327,E,90,0.203,0.0,clear_double,medium_insulation,0.5,0.35,0.45,2.8,0.7,0.78,1
base_0518,Canakkale,Canakkale_base_0518,ext_canakkale_0518,classguard_v2_external_frozen_1,classroom,7.7016,8.2541,3.3158,63.569023,210.781089,1.071739,S,180,0.31575,0.0,clear_double,medium_insulation,0.5,0.35,0.45,2.8,0.7,0.78,1
base_0519,Canakkale,Canakkale_base_0519,ext_canakkale_0519,classguard_v2_external_frozen_1,classroom,6.655,9.1523,3.7299,60.908321,227.1808,1.375261,S,180,0.32439,0.0,high_performance_double,low_insulation,0.8,0.6,0.7,1.2,0.4,0.62,1
base_0520,Canakkale,Canakkale_base_0520,ext_canakkale_0520,classguard_v2_external_frozen_1,classroom,8.3245,9.0074,3.3364,74.981898,250.166623,1.082029,S,180,0.36369,0.0,clear_double,low_insulation,0.8,0.6,0.7,2.8,0.7,0.78,1
base_0521,Canakkale,Canakkale_base_0521,ext_canakkale_0521,classguard_v2_external_frozen_1,classroom,7.0212,8.1896,3.405,57.50107,195.792151,1.166418,E,90,0.21275,0.0,clear_double,high_insulation,0.3,0.2,0.3,2.8,0.7,0.78,1
base_0522,Canakkale,Canakkale_base_0522,ext_canakkale_0522,classguard_v2_external_frozen_1,classroom,7.4884,8.4356,3.0164,63.168979,190.544946,1.126497,E,90,0.35796,0.0,low_e_double,low_insulation,0.8,0.6,0.7,1.6,0.55,0.7,1
base_0523,Canakkale,Canakkale_base_0523,ext_canakkale_0523,classguard_v2_external_frozen_1,classroom,7.0646,8.3403,3.3255,58.920477,195.942955,1.180578,N,0,0.43981,0.0,low_e_double,high_insulation,0.3,0.2,0.3,1.6,0.55,0.7,1
base_0524,Canakkale,Canakkale_base_0524,ext_canakkale_0524,classguard_v2_external_frozen_1,classroom,6.5321,9.165,3.5014,59.866314,209.61682,1.403081,E,90,0.3105,0.0,high_performance_double,medium_insulation,0.5,0.35,0.45,1.2,0.4,0.62,1
base_0525,Canakkale,Canakkale_base_0525,ext_canakkale_0525,classguard_v2_external_frozen_1,classroom,6.7387,10.193,3.0884,68.687199,212.133982,1.512606,E,90,0.22664,0.0,high_performance_double,low_insulation,0.8,0.6,0.7,1.2,0.4,0.62,1
base_0526,Canakkale,Canakkale_base_0526,ext_canakkale_0526,classguard_v2_external_frozen_1,classroom,6.1877,8.537,3.081,52.824711,162.751363,1.379677,S,180,0.44813,0.0,low_e_double,medium_insulation,0.5,0.35,0.45,1.6,0.55,0.7,1
base_0527,Canakkale,Canakkale_base_0527,ext_canakkale_0527,classguard_v2_external_frozen_1,classroom,6.239,7.227,3.6754,45.089536,165.721849,1.158365,E,90,0.25811,0.0,clear_double,medium_insulation,0.5,0.35,0.45,2.8,0.7,0.78,1
base_0528,Canakkale,Canakkale_base_0528,ext_canakkale_0528,classguard_v2_external_frozen_1,classroom,7.6997,7.4765,3.3216,57.567125,191.216003,0.971015,W,270,0.37677,0.0,low_e_double,high_insulation,0.3,0.2,0.3,1.6,0.55,0.7,1
base_0529,Canakkale,Canakkale_base_0529,ext_canakkale_0529,classguard_v2_external_frozen_1,classroom,7.1142,9.0388,3.3653,64.303291,216.396696,1.270534,S,180,0.20449,0.0,high_performance_double,medium_insulation,0.5,0.35,0.45,1.2,0.4,0.62,1
base_0530,Canakkale,Canakkale_base_0530,ext_canakkale_0530,classguard_v2_external_frozen_1,classroom,6.1665,7.1466,3.4482,44.069083,151.957373,1.158945,E,90,0.35535,0.0,high_performance_double,high_insulation,0.3,0.2,0.3,1.2,0.4,0.62,1
base_0531,Canakkale,Canakkale_base_0531,ext_canakkale_0531,classguard_v2_external_frozen_1,classroom,6.0383,8.3731,3.7474,50.558982,189.466985,1.38667,W,270,0.33251,0.0,low_e_double,low_insulation,0.8,0.6,0.7,1.6,0.55,0.7,1
base_0532,Canakkale,Canakkale_base_0532,ext_canakkale_0532,classguard_v2_external_frozen_1,classroom,6.0667,10.3077,3.3912,62.533639,212.065928,1.699057,E,90,0.20483,0.0,clear_double,high_insulation,0.3,0.2,0.3,2.8,0.7,0.78,1
base_0533,Canakkale,Canakkale_base_0533,ext_canakkale_0533,classguard_v2_external_frozen_1,classroom,6.2693,8.7946,3.2155,55.135695,177.286562,1.402797,W,270,0.20254,0.0,high_performance_double,high_insulation,0.3,0.2,0.3,1.2,0.4,0.62,1
base_0534,Canakkale,Canakkale_base_0534,ext_canakkale_0534,classguard_v2_external_frozen_1,classroom,7.7369,7.248,3.1613,56.076673,177.27682,0.936807,N,0,0.2462,0.0,clear_double,low_insulation,0.8,0.6,0.7,2.8,0.7,0.78,1
base_0535,Canakkale,Canakkale_base_0535,ext_canakkale_0535,classguard_v2_external_frozen_1,classroom,7.3994,10.2232,3.4047,75.645726,257.549551,1.381618,W,270,0.31696,0.0,low_e_double,low_insulation,0.8,0.6,0.7,1.6,0.55,0.7,1
base_0536,Canakkale,Canakkale_base_0536,ext_canakkale_0536,classguard_v2_external_frozen_1,classroom,6.5342,8.6226,3.0401,56.341525,171.28299,1.319603,S,180,0.39985,0.0,clear_double,low_insulation,0.8,0.6,0.7,2.8,0.7,0.78,1
base_0537,Canakkale,Canakkale_base_0537,ext_canakkale_0537,classguard_v2_external_frozen_1,classroom,8.4417,10.3594,3.5663,87.450844,311.873586,1.227175,W,270,0.38453,0.0,clear_double,high_insulation,0.3,0.2,0.3,2.8,0.7,0.78,1
base_0538,Canakkale,Canakkale_base_0538,ext_canakkale_0538,classguard_v2_external_frozen_1,classroom,7.5763,9.9643,3.0843,75.492978,232.841959,1.315194,N,0,0.28135,0.0,low_e_double,low_insulation,0.8,0.6,0.7,1.6,0.55,0.7,1
base_0539,Canakkale,Canakkale_base_0539,ext_canakkale_0539,classguard_v2_external_frozen_1,classroom,6.7407,7.6926,3.0861,51.853647,160.023828,1.141218,N,0,0.31814,0.0,high_performance_double,medium_insulation,0.5,0.35,0.45,1.2,0.4,0.62,1
base_0540,Canakkale,Canakkale_base_0540,ext_canakkale_0540,classguard_v2_external_frozen_1,classroom,8.373,9.5717,3.7066,80.143988,297.06442,1.143155,S,180,0.44682,0.0,high_performance_double,medium_insulation,0.5,0.35,0.45,1.2,0.4,0.62,1
base_0541,Canakkale,Canakkale_base_0541,ext_canakkale_0541,classguard_v2_external_frozen_1,classroom,6.6486,7.7203,3.6996,51.329429,189.897739,1.161191,E,90,0.23657,0.0,low_e_double,high_insulation,0.3,0.2,0.3,1.6,0.55,0.7,1
base_0542,Canakkale,Canakkale_base_0542,ext_canakkale_0542,classguard_v2_external_frozen_1,classroom,6.1756,10.0148,3.1656,61.846772,195.779774,1.62168,N,0,0.43511,0.0,high_performance_double,medium_insulation,0.5,0.35,0.45,1.2,0.4,0.62,1
base_0543,Canakkale,Canakkale_base_0543,ext_canakkale_0543,classguard_v2_external_frozen_1,classroom,7.9662,7.3074,3.2947,58.212098,191.789044,0.91731,E,90,0.33375,0.0,high_performance_double,high_insulation,0.3,0.2,0.3,1.2,0.4,0.62,1
base_0544,Canakkale,Canakkale_base_0544,ext_canakkale_0544,classguard_v2_external_frozen_1,classroom,6.1158,8.2503,3.0207,50.457141,152.413597,1.34902,S,180,0.23613,0.0,clear_double,high_insulation,0.3,0.2,0.3,2.8,0.7,0.78,1
base_0545,Canakkale,Canakkale_base_0545,ext_canakkale_0545,classguard_v2_external_frozen_1,classroom,7.9379,7.8555,3.1899,62.356816,198.909428,0.989621,S,180,0.33772,0.0,low_e_double,high_insulation,0.3,0.2,0.3,1.6,0.55,0.7,1
base_0546,Canakkale,Canakkale_base_0546,ext_canakkale_0546,classguard_v2_external_frozen_1,classroom,7.866,8.2097,3.7588,64.577523,242.733876,1.043696,E,90,0.30886,0.0,low_e_double,low_insulation,0.8,0.6,0.7,1.6,0.55,0.7,1
base_0547,Canakkale,Canakkale_base_0547,ext_canakkale_0547,classguard_v2_external_frozen_1,classroom,6.9491,9.6927,3.5933,67.355491,242.025874,1.394815,E,90,0.22513,0.0,high_performance_double,low_insulation,0.8,0.6,0.7,1.2,0.4,0.62,1
base_0548,Canakkale,Canakkale_base_0548,ext_canakkale_0548,classguard_v2_external_frozen_1,classroom,6.717,8.8721,3.3588,59.594125,200.163789,1.320831,N,0,0.2389,0.0,low_e_double,low_insulation,0.8,0.6,0.7,1.6,0.55,0.7,1
base_0549,Canakkale,Canakkale_base_0549,ext_canakkale_0549,classguard_v2_external_frozen_1,classroom,7.226,9.8228,3.7443,70.979378,265.766529,1.359371,E,90,0.29626,0.0,high_performance_double,low_insulation,0.8,0.6,0.7,1.2,0.4,0.62,1
base_0550,Canakkale,Canakkale_base_0550,ext_canakkale_0550,classguard_v2_external_frozen_1,classroom,8.3195,7.9973,3.0983,66.53328,206.140534,0.96127,N,0,0.24297,0.0,high_performance_double,low_insulation,0.8,0.6,0.7,1.2,0.4,0.62,1
base_0551,Canakkale,Canakkale_base_0551,ext_canakkale_0551,classguard_v2_external_frozen_1,classroom,7.68,7.6809,3.4292,58.989185,202.284833,1.000123,N,0,0.28288,0.0,high_performance_double,high_insulation,0.3,0.2,0.3,1.2,0.4,0.62,1
base_0552,Canakkale,Canakkale_base_0552,ext_canakkale_0552,classguard_v2_external_frozen_1,classroom,7.9322,7.2861,3.3785,57.79424,195.257693,0.918548,W,270,0.40065,0.0,low_e_double,low_insulation,0.8,0.6,0.7,1.6,0.55,0.7,1
base_0553,Canakkale,Canakkale_base_0553,ext_canakkale_0553,classguard_v2_external_frozen_1,classroom,8.4254,9.5813,3.7555,80.726283,303.168797,1.137193,E,90,0.39466,0.0,low_e_double,medium_insulation,0.5,0.35,0.45,1.6,0.55,0.7,1
base_0554,Canakkale,Canakkale_base_0554,ext_canakkale_0554,classguard_v2_external_frozen_1,classroom,7.7117,7.7231,3.6774,59.558671,219.018665,1.001481,E,90,0.25737,0.0,high_performance_double,high_insulation,0.3,0.2,0.3,1.2,0.4,0.62,1
base_0555,Canakkale,Canakkale_base_0555,ext_canakkale_0555,classguard_v2_external_frozen_1,classroom,7.155,8.5158,3.0414,60.929995,185.314274,1.190189,N,0,0.2129,0.0,high_performance_double,medium_insulation,0.5,0.35,0.45,1.2,0.4,0.62,1
base_0556,Canakkale,Canakkale_base_0556,ext_canakkale_0556,classguard_v2_external_frozen_1,classroom,6.0134,10.4236,3.5058,62.681698,219.74955,1.733383,S,180,0.26625,0.0,clear_double,medium_insulation,0.5,0.35,0.45,2.8,0.7,0.78,1
base_0557,Canakkale,Canakkale_base_0557,ext_canakkale_0557,classguard_v2_external_frozen_1,classroom,8.3043,8.5446,3.0035,70.956201,213.118076,1.028937,S,180,0.43829,0.0,clear_double,low_insulation,0.8,0.6,0.7,2.8,0.7,0.78,1
base_0558,Canakkale,Canakkale_base_0558,ext_canakkale_0558,classguard_v2_external_frozen_1,classroom,7.1067,10.0824,3.0097,71.652193,215.65448,1.418721,S,180,0.39449,0.0,low_e_double,high_insulation,0.3,0.2,0.3,1.6,0.55,0.7,1
base_0559,Canakkale,Canakkale_base_0559,ext_canakkale_0559,classguard_v2_external_frozen_1,classroom,7.1118,10.2415,3.3015,72.835817,240.464182,1.440078,S,180,0.42403,0.0,low_e_double,high_insulation,0.3,0.2,0.3,1.6,0.55,0.7,1
base_0560,Canakkale,Canakkale_base_0560,ext_canakkale_0560,classguard_v2_external_frozen_1,classroom,7.3381,7.5421,3.0423,55.344795,168.376251,1.027808,W,270,0.29705,0.0,low_e_double,high_insulation,0.3,0.2,0.3,1.6,0.55,0.7,1
base_0561,Canakkale,Canakkale_base_0561,ext_canakkale_0561,classguard_v2_external_frozen_1,classroom,7.6495,8.5958,3.2046,65.752968,210.714759,1.123706,E,90,0.32824,0.0,high_performance_double,low_insulation,0.8,0.6,0.7,1.2,0.4,0.62,1
base_0562,Canakkale,Canakkale_base_0562,ext_canakkale_0562,classguard_v2_external_frozen_1,classroom,6.9993,7.2391,3.1777,50.668606,161.011154,1.034262,S,180,0.24638,0.0,high_performance_double,medium_insulation,0.5,0.35,0.45,1.2,0.4,0.62,1
base_0563,Canakkale,Canakkale_base_0563,ext_canakkale_0563,classguard_v2_external_frozen_1,classroom,8.3781,7.2578,3.1352,60.80661,190.643412,0.866293,W,270,0.2483,0.0,low_e_double,medium_insulation,0.5,0.35,0.45,1.6,0.55,0.7,1
base_0564,Canakkale,Canakkale_base_0564,ext_canakkale_0564,classguard_v2_external_frozen_1,classroom,8.3172,8.597,3.1165,71.503276,222.83983,1.033635,E,90,0.44882,0.0,clear_double,medium_insulation,0.5,0.35,0.45,2.8,0.7,0.78,1
base_0565,Canakkale,Canakkale_base_0565,ext_canakkale_0565,classguard_v2_external_frozen_1,classroom,6.8254,7.5664,3.2447,51.643638,167.567462,1.108554,E,90,0.26793,0.0,low_e_double,medium_insulation,0.5,0.35,0.45,1.6,0.55,0.7,1
base_0566,Canakkale,Canakkale_base_0566,ext_canakkale_0566,classguard_v2_external_frozen_1,classroom,7.8888,7.3084,3.6857,57.654526,212.495259,0.926437,S,180,0.23976,0.0,clear_double,low_insulation,0.8,0.6,0.7,2.8,0.7,0.78,1
base_0567,Canakkale,Canakkale_base_0567,ext_canakkale_0567,classguard_v2_external_frozen_1,classroom,7.952,8.7543,3.0663,69.614064,213.458841,1.100897,N,0,0.25522,0.0,high_performance_double,medium_insulation,0.5,0.35,0.45,1.2,0.4,0.62,1
base_0568,Canakkale,Canakkale_base_0568,ext_canakkale_0568,classguard_v2_external_frozen_1,classroom,8.1119,7.5547,3.1327,61.282366,191.982075,0.931313,N,0,0.22185,0.0,low_e_double,high_insulation,0.3,0.2,0.3,1.6,0.55,0.7,1
base_0569,Canakkale,Canakkale_base_0569,ext_canakkale_0569,classguard_v2_external_frozen_1,classroom,8.3756,9.4694,3.6097,79.312227,286.296522,1.130591,W,270,0.30477,0.0,high_performance_double,low_insulation,0.8,0.6,0.7,1.2,0.4,0.62,1
base_0570,Canakkale,Canakkale_base_0570,ext_canakkale_0570,classguard_v2_external_frozen_1,classroom,7.1213,10.2928,3.6704,73.297941,269.034235,1.44537,N,0,0.31586,0.0,clear_double,medium_insulation,0.5,0.35,0.45,2.8,0.7,0.78,1
base_0571,Canakkale,Canakkale_base_0571,ext_canakkale_0571,classguard_v2_external_frozen_1,classroom,6.7958,9.6188,3.7814,65.367561,247.181895,1.415408,E,90,0.23803,0.0,low_e_double,medium_insulation,0.5,0.35,0.45,1.6,0.55,0.7,1
base_0572,Canakkale,Canakkale_base_0572,ext_canakkale_0572,classguard_v2_external_frozen_1,classroom,7.6871,7.0124,3.1927,53.904494,172.101677,0.91223,E,90,0.30826,0.0,high_performance_double,high_insulation,0.3,0.2,0.3,1.2,0.4,0.62,1
base_0573,Canakkale,Canakkale_base_0573,ext_canakkale_0573,classguard_v2_external_frozen_1,classroom,7.0951,8.0184,3.5048,56.891362,199.392282,1.130139,S,180,0.38532,0.0,clear_double,medium_insulation,0.5,0.35,0.45,2.8,0.7,0.78,1
base_0574,Canakkale,Canakkale_base_0574,ext_canakkale_0574,classguard_v2_external_frozen_1,classroom,8.0744,7.5449,3.0285,60.920437,184.497837,0.934429,W,270,0.3354,0.0,high_performance_double,medium_insulation,0.5,0.35,0.45,1.2,0.4,0.62,1
base_0575,Canakkale,Canakkale_base_0575,ext_canakkale_0575,classguard_v2_external_frozen_1,classroom,6.2636,9.1532,3.324,57.332121,190.571177,1.461335,E,90,0.2444,0.0,high_performance_double,low_insulation,0.8,0.6,0.7,1.2,0.4,0.62,1
base_0576,Canakkale,Canakkale_base_0576,ext_canakkale_0576,classguard_v2_external_frozen_1,classroom,7.9133,9.8921,3.5757,78.278471,279.897983,1.250059,N,0,0.34932,0.0,low_e_double,medium_insulation,0.5,0.35,0.45,1.6,0.55,0.7,1
base_0577,Canakkale,Canakkale_base_0577,ext_canakkale_0577,classguard_v2_external_frozen_1,classroom,8.0037,7.6574,3.713,61.287681,227.559626,0.956727,W,270,0.41077,0.0,clear_double,high_insulation,0.3,0.2,0.3,2.8,0.7,0.78,1
base_0578,Canakkale,Canakkale_base_0578,ext_canakkale_0578,classguard_v2_external_frozen_1,classroom,6.0683,9.6726,3.3606,58.695705,197.252243,1.593965,E,90,0.24353,0.0,low_e_double,low_insulation,0.8,0.6,0.7,1.6,0.55,0.7,1
base_0579,Canakkale,Canakkale_base_0579,ext_canakkale_0579,classguard_v2_external_frozen_1,classroom,8.2877,8.5727,3.2921,71.047654,233.895276,1.034382,S,180,0.39721,0.0,high_performance_double,high_insulation,0.3,0.2,0.3,1.2,0.4,0.62,1
base_0580,Canakkale,Canakkale_base_0580,ext_canakkale_0580,classguard_v2_external_frozen_1,classroom,6.3489,7.9565,3.2965,50.514655,166.522525,1.253217,W,270,0.2982,0.0,clear_double,low_insulation,0.8,0.6,0.7,2.8,0.7,0.78,1
base_0581,Canakkale,Canakkale_base_0581,ext_canakkale_0581,classguard_v2_external_frozen_1,classroom,6.5547,8.5998,3.4026,56.369449,191.800649,1.311999,W,270,0.22624,0.0,high_performance_double,low_insulation,0.8,0.6,0.7,1.2,0.4,0.62,1
base_0582,Canakkale,Canakkale_base_0582,ext_canakkale_0582,classguard_v2_external_frozen_1,classroom,7.3523,7.5569,3.7583,55.56025,208.809341,1.027825,S,180,0.38834,0.0,clear_double,high_insulation,0.3,0.2,0.3,2.8,0.7,0.78,1
base_0583,Canakkale,Canakkale_base_0583,ext_canakkale_0583,classguard_v2_external_frozen_1,classroom,8.1954,8.1069,3.6571,66.439154,242.976384,0.989194,S,180,0.26156,0.0,high_performance_double,medium_insulation,0.5,0.35,0.45,1.2,0.4,0.62,1
base_0584,Canakkale,Canakkale_base_0584,ext_canakkale_0584,classguard_v2_external_frozen_1,classroom,7.8314,10.0736,3.0017,78.889953,236.802499,1.286306,W,270,0.28696,0.0,clear_double,low_insulation,0.8,0.6,0.7,2.8,0.7,0.78,1
base_0585,Canakkale,Canakkale_base_0585,ext_canakkale_0585,classguard_v2_external_frozen_1,classroom,8.2576,7.265,3.0063,59.991374,180.353164,0.879801,N,0,0.29073,0.0,low_e_double,high_insulation,0.3,0.2,0.3,1.6,0.55,0.7,1
base_0586,Canakkale,Canakkale_base_0586,ext_canakkale_0586,classguard_v2_external_frozen_1,classroom,8.4311,7.2932,3.5925,61.490144,220.905061,0.865035,E,90,0.41449,0.0,high_performance_double,medium_insulation,0.5,0.35,0.45,1.2,0.4,0.62,1
base_0587,Canakkale,Canakkale_base_0587,ext_canakkale_0587,classguard_v2_external_frozen_1,classroom,7.7172,9.9441,3.4998,76.740701,268.577923,1.28856,N,0,0.44477,0.0,high_performance_double,high_insulation,0.3,0.2,0.3,1.2,0.4,0.62,1
base_0588,Canakkale,Canakkale_base_0588,ext_canakkale_0588,classguard_v2_external_frozen_1,classroom,8.2427,9.7467,3.0141,80.338884,242.149273,1.182475,E,90,0.31775,0.0,clear_double,medium_insulation,0.5,0.35,0.45,2.8,0.7,0.78,1
base_0589,Canakkale,Canakkale_base_0589,ext_canakkale_0589,classguard_v2_external_frozen_1,classroom,6.693,7.2221,3.7901,48.336996,183.201329,1.079054,E,90,0.42151,0.0,clear_double,medium_insulation,0.5,0.35,0.45,2.8,0.7,0.78,1
base_0590,Canakkale,Canakkale_base_0590,ext_canakkale_0590,classguard_v2_external_frozen_1,classroom,7.263,8.8601,3.2693,64.351176,210.381907,1.219891,N,0,0.24304,0.0,high_performance_double,low_insulation,0.8,0.6,0.7,1.2,0.4,0.62,1
base_0591,Canakkale,Canakkale_base_0591,ext_canakkale_0591,classguard_v2_external_frozen_1,classroom,8.2141,7.2416,3.7836,59.482497,225.056549,0.881606,W,270,0.23193,0.0,high_performance_double,high_insulation,0.3,0.2,0.3,1.2,0.4,0.62,1
